order_id,order_date,customer_id,product,category,quantity,price,sales,cost,profit,age,gender,region,year,month,month_year
O200385,2024-09-19,C102087,Throw Pillow,Home,3,621.0,1863.0,1369,494,58,Male,East,2024,9,2024-09
O201945,2023-09-25,C100581,Throw Pillow,Home,1,609.0,609.0,469,140,25,Female,South,2023,9,2023-09
O208654,2025-03-23,C102341,Phone Case,Electronics,1,733.0,733.0,537,196,20,Male,South,2025,3,2025-03
O200473,2023-12-15,C101125,Sunscreen SPF50,Beauty,1,358.0,358.0,291,67,21,Female,North,2023,12,2023-12
O202149,2023-11-19,C102199,Slim Jeans,Clothing,2,500.0,1000.0,811,189,45,Male,West,2023,11,2023-11
O206599,2024-11-25,C102074,Ceramic Mug,Home,2,1376.0,2752.0,2294,458,24,Male,North,2024,11,2024-11
O207044,2025-01-02,C101165,Bed Sheet Set,Home,2,715.0,1430.0,1093,337,54,Female,Central,2025,1,2025-01
O201055,2024-11-04,C100168,Water Bottle,Sports,3,960.0,2880.0,1879,1001,46,Male,East,2024,11,2024-11
O203284,2025-05-10,C101287,Yoga Mat,Sports,2,279.0,558.0,358,200,38,Male,East,2025,5,2025-05
O206901,2023-03-23,C101129,Slim Jeans,Clothing,1,522.0,522.0,424,98,39,Female,Central,2023,3,2023-03
O209195,2023-03-12,C101411,Throw Pillow,Home,5,580.0,2900.0,2150,750,37,Male,South,2023,3,2023-03
O207292,2023-07-11,C100020,Slim Jeans,Clothing,2,560.0,1120.0,864,256,28,Male,North,2023,7,2023-07
O200811,2025-07-23,C101894,Dumbbell 5kg,Sports,2,1019.0,2038.0,1674,364,23,Male,South,2025,7,2025-07
O204602,2025-07-21,C102341,Smartwatch Pro,Electronics,3,826.0,2478.0,1963,515,21,Male,Central,2025,7,2025-07
O205344,2023-10-29,C100155,Portable Charger,Electronics,1,1605.0,1605.0,1237,368,31,Female,Central,2023,10,2023-10
O202412,2023-08-24,C101561,Sneakers Lite,Clothing,1,1451.0,1451.0,1194,257,27,Male,West,2023,8,2023-08
O208337,2024-08-20,C100197,Lip Balm,Beauty,2,724.0,1448.0,889,559,55,Unknown,Central,2024,8,2024-08
O206266,2024-07-13,C100627,Earbuds X1,Electronics,1,1612.0,1612.0,1348,264,23,Female,South,2024,7,2024-07
O200111,2023-09-09,C101729,Portable Charger,Electronics,2,2284.0,4568.0,3348,1220,55,Female,West,2023,9,2023-09
O208937,2023-11-27,C101628,Yoga Mat,Sports,4,489.0,1956.0,1540,416,44,Female,East,2023,11,2023-11
O201745,2025-06-15,C100702,T-Shirt Classic,Clothing,2,991.0,1982.0,1487,495,33,Male,Central,2025,6,2025-06
O202945,2023-01-02,C100203,Dumbbell 5kg,Sports,3,847.0,2541.0,1711,830,24,Male,South,2023,1,2023-01
O201452,2024-01-26,C101018,Water Bottle,Sports,2,723.0,1446.0,938,508,19,Male,East,2024,1,2024-01
O200319,2024-08-31,C100325,Phone Case,Electronics,2,899.0,1798.0,1492,306,24,Male,North,2024,8,2024-08
O206382,2025-04-22,C100005,Yoga Mat,Sports,1,548.0,548.0,380,168,28,Female,South,2025,4,2025-04
O204993,2024-04-15,C102452,Face Serum,Beauty,2,522.0,1044.0,791,253,36,Female,North,2024,4,2024-04
O201922,2023-01-17,C102022,Bluetooth Speaker,Electronics,2,1890.0,3780.0,2654,1126,35,Female,West,2023,1,2023-01
O205903,2024-01-02,C100034,Lip Balm,Beauty,3,925.0,2775.0,1870,905,60,Female,South,2024,1,2024-01
O207591,2023-06-24,C102150,Face Serum,Beauty,4,708.0,2832.0,2267,565,34,Male,East,2023,6,2023-06
O207255,2024-03-08,C100782,Smartwatch Pro,Electronics,1,1403.0,1403.0,1023,380,38,Female,South,2024,3,2024-03
O204302,2023-05-07,C102343,Bed Sheet Set,Home,2,885.0,1770.0,1352,418,41,Female,North,2023,5,2023-05
O207104,2025-05-12,C101701,Smartwatch Pro,Electronics,2,923.0,1846.0,1220,626,18,Male,East,2025,5,2025-05
O202129,2024-11-20,C100204,Throw Pillow,Home,2,590.0,1180.0,983,197,35,Male,North,2024,11,2024-11
O202848,2023-12-10,C100288,Phone Case,Electronics,3,566.0,1698.0,1403,295,29,Male,West,2023,12,2023-12
O208391,2025-05-30,C100133,LED Lamp,Home,1,582.0,582.0,358,224,51,Male,South,2025,5,2025-05
O209094,2023-11-02,C101292,Smartwatch Pro,Electronics,1,1433.0,1433.0,1009,424,51,Female,Central,2023,11,2023-11
O201052,2024-07-04,C101550,Phone Case,Electronics,1,643.0,643.0,465,178,19,Female,Central,2024,7,2024-07
O207760,2023-12-01,C100892,Smartwatch Pro,Electronics,2,952.0,1904.0,1463,441,45,Female,South,2023,12,2023-12
O208153,2023-02-21,C100833,Earbuds X1,Electronics,3,2466.0,7398.0,4449,2949,30,Male,South,2023,2,2023-02
O200099,2024-12-30,C100044,Bed Sheet Set,Home,1,548.0,548.0,438,110,20,Female,North,2024,12,2024-12
O208610,2023-10-21,C100992,Yoga Mat,Sports,3,385.0,1155.0,934,221,55,Male,North,2023,10,2023-10
O201456,2024-03-23,C100239,Slim Jeans,Clothing,2,568.0,1136.0,876,260,54,Male,East,2024,3,2024-03
O207736,2025-05-17,C100464,Sneakers Lite,Clothing,3,1228.0,3684.0,2959,725,29,Male,West,2025,5,2025-05
O207159,2023-11-04,C101683,Hoodie Cozy,Clothing,2,1339.0,2678.0,2080,598,40,Male,Central,2023,11,2023-11
O207016,2023-04-19,C102377,Hoodie Cozy,Clothing,4,1663.0,6652.0,5307,1345,50,Male,South,2023,4,2023-04
O208369,2025-06-03,C102215,Sunscreen SPF50,Beauty,5,591.0,2955.0,2442,513,34,Male,West,2025,6,2025-06
O204850,2023-05-06,C101706,Sunscreen SPF50,Beauty,2,629.0,1258.0,1053,205,48,Male,Central,2023,5,2023-05
O203855,2025-06-24,C101382,Water Bottle,Sports,2,860.0,1720.0,1247,473,46,Female,South,2025,6,2025-06
O205987,2025-07-11,C101344,Sneakers Lite,Clothing,2,1022.0,2044.0,1501,543,49,Female,East,2025,7,2025-07
O206206,2023-01-18,C101708,Yoga Mat,Sports,4,336.0,1344.0,1135,209,60,Female,East,2023,1,2023-01
O206505,2025-09-01,C101523,Portable Charger,Electronics,2,1263.0,2526.0,1776,750,51,Male,North,2025,9,2025-09
O205076,2024-06-06,C101360,Throw Pillow,Home,2,371.0,742.0,580,162,27,Male,North,2024,6,2024-06
O201414,2024-01-14,C100824,Ceramic Mug,Home,1,865.0,865.0,723,142,29,Female,East,2024,1,2024-01
O200540,2025-06-01,C101272,Bed Sheet Set,Home,1,692.0,692.0,453,239,51,Male,North,2025,6,2025-06
O205853,2024-07-27,C100472,Smartwatch Pro,Electronics,1,1027.0,1027.0,866,161,46,Male,North,2024,7,2024-07
O203931,2024-07-26,C101387,Face Serum,Beauty,1,725.0,725.0,445,280,49,Male,South,2024,7,2024-07
O204115,2023-09-22,C102123,Throw Pillow,Home,3,444.0,1332.0,848,484,26,Female,East,2023,9,2023-09
O200754,2025-01-05,C100926,Earbuds X1,Electronics,3,2427.0,7281.0,5173,2108,40,Male,North,2025,1,2025-01
O206718,2024-06-21,C101877,Sunscreen SPF50,Beauty,3,497.0,1491.0,963,528,39,Male,West,2024,6,2024-06
O209366,2023-07-04,C101306,Dumbbell 5kg,Sports,2,1203.0,2406.0,1721,685,34,Female,Central,2023,7,2023-07
O208824,2024-10-14,C100318,Portable Charger,Electronics,1,1724.0,1724.0,1102,622,60,Male,East,2024,10,2024-10
O209548,2024-10-04,C101629,LED Lamp,Home,3,637.0,1911.0,1649,349,27,Male,East,2024,10,2024-10
O205405,2023-09-04,C101385,Portable Charger,Electronics,4,1519.0,6076.0,4816,1260,25,Female,South,2023,9,2023-09
O202232,2024-06-18,C101190,Bluetooth Speaker,Electronics,2,1814.0,3628.0,2940,688,34,Male,East,2024,6,2024-06
O209974,2025-05-02,C100123,Portable Charger,Electronics,3,2456.0,7368.0,4845,2523,43,Female,Central,2025,5,2025-05
O205969,2025-04-21,C101622,Water Bottle,Sports,2,668.0,1336.0,924,412,40,Male,South,2025,4,2025-04
O209162,2024-08-04,C100919,Ceramic Mug,Home,1,1409.0,1409.0,1094,315,50,Female,West,2024,8,2024-08
O207872,2025-02-16,C101687,Phone Case,Electronics,1,676.0,676.0,524,152,50,Male,West,2025,2,2025-02
O208510,2024-06-13,C100149,Bed Sheet Set,Home,1,499.0,499.0,363,136,27,Male,West,2024,6,2024-06
O205427,2024-02-25,C100869,Sneakers Lite,Clothing,3,1448.0,4344.0,2895,1449,37,Male,West,2024,2,2024-02
O207594,2025-06-02,C100233,Bed Sheet Set,Home,5,662.0,3310.0,2038,1272,38,Male,North,2025,6,2025-06
O206407,2023-09-07,C100791,Yoga Mat,Sports,4,534.0,2136.0,1369,767,27,Female,Central,2023,9,2023-09
O204634,2024-04-30,C101642,Phone Case,Electronics,4,683.0,2732.0,1447,961,54,Male,North,2024,4,2024-04
O200601,2023-04-27,C101354,Slim Jeans,Clothing,2,743.0,1486.0,1157,329,31,Male,North,2023,4,2023-04
O205594,2024-07-19,C100773,Water Bottle,Sports,4,574.0,2296.0,1885,411,54,Male,Central,2024,7,2024-07
O208947,2023-07-08,C101024,Dumbbell 5kg,Sports,1,871.0,871.0,577,294,43,Female,West,2023,7,2023-07
O203027,2024-09-22,C100212,T-Shirt Classic,Clothing,4,1216.0,4864.0,3487,1377,27,Female,South,2024,9,2024-09
O202406,2023-06-02,C100381,Hoodie Cozy,Clothing,3,1100.0,3300.0,2114,1186,36,Male,East,2023,6,2023-06
O203879,2024-06-02,C100838,T-Shirt Classic,Clothing,4,1751.0,7004.0,4500,2504,38,Female,East,2024,6,2024-06
O204264,2024-09-24,C100948,Face Serum,Beauty,1,467.0,467.0,385,82,33,Female,South,2024,9,2024-09
O201044,2024-03-24,C102303,Bed Sheet Set,Home,1,563.0,563.0,399,164,42,Male,Central,2024,3,2024-03
O207381,2024-10-14,C101221,Lip Balm,Beauty,5,1129.0,5645.0,3695,1950,36,Female,Central,2024,10,2024-10
O201557,2025-02-07,C100581,Yoga Mat,Sports,2,563.0,1126.0,803,323,40,Male,North,2025,2,2025-02
O204477,2024-03-28,C102412,Yoga Mat,Sports,1,297.0,297.0,187,110,25,Male,South,2024,3,2024-03
O203698,2023-02-07,C101948,Portable Charger,Electronics,3,1667.0,5001.0,4018,983,52,Female,South,2023,2,2023-02
O200180,2024-05-17,C102006,Throw Pillow,Home,4,329.0,1316.0,934,382,35,Male,South,2024,5,2024-05
O202115,2025-02-11,C101162,Hoodie Cozy,Clothing,1,1681.0,1681.0,1351,330,44,Male,South,2025,2,2025-02
O201699,2025-02-05,C101532,Ceramic Mug,Home,2,934.0,1868.0,1161,707,27,Female,Central,2025,2,2025-02
O201379,2024-08-28,C101777,LED Lamp,Home,4,436.0,1744.0,1476,268,60,Male,North,2024,8,2024-08
O207275,2025-06-19,C100962,Earbuds X1,Electronics,3,2527.0,7581.0,5036,2545,22,Male,South,2025,6,2025-06
O206727,2023-01-29,C100750,Smartwatch Pro,Electronics,4,1372.0,5488.0,3647,1841,32,Male,East,2023,1,2023-01
O200618,2024-05-02,C101753,Smartwatch Pro,Electronics,3,1638.0,4914.0,4068,846,40,Female,Central,2024,5,2024-05
O204102,2023-05-11,C101048,Phone Case,Electronics,3,539.0,1617.0,1288,329,35,Female,East,2023,5,2023-05
O209880,2023-06-26,C100739,Dumbbell 5kg,Sports,1,962.0,962.0,745,217,32,Male,East,2023,6,2023-06
O201600,2025-07-27,C100488,T-Shirt Classic,Clothing,1,1724.0,1724.0,1135,589,19,Female,North,2025,7,2025-07
O209675,2024-09-10,C100855,Smartwatch Pro,Electronics,3,837.0,2511.0,2013,498,50,Male,Central,2024,9,2024-09
O201615,2023-10-12,C100783,Sneakers Lite,Clothing,4,1522.0,6088.0,4921,1167,27,Male,Central,2023,10,2023-10
O205958,2024-02-24,C100393,Bluetooth Speaker,Electronics,3,2342.0,7026.0,5097,1929,53,Male,East,2024,2,2024-02
O200438,2024-07-16,C100162,Face Serum,Beauty,2,570.0,1140.0,954,186,50,Male,South,2024,7,2024-07
O203948,2025-05-02,C102061,T-Shirt Classic,Clothing,1,1529.0,1529.0,973,556,39,Male,North,2025,5,2025-05
O202083,2023-10-29,C101890,Slim Jeans,Clothing,1,411.0,411.0,334,77,21,Female,South,2023,10,2023-10
O203070,2023-06-16,C102131,Face Serum,Beauty,2,648.0,1296.0,832,464,52,Unknown,Central,2023,6,2023-06
O209076,2023-12-13,C101178,LED Lamp,Home,2,507.0,1014.0,758,256,53,Female,South,2023,12,2023-12
O207352,2024-07-17,C101206,Sneakers Lite,Clothing,2,958.0,1916.0,1596,320,41,Male,West,2024,7,2024-07
O208288,2024-01-12,C100089,Sunscreen SPF50,Beauty,2,482.0,964.0,723,241,28,Female,West,2024,1,2024-01
O204934,2023-04-21,C101341,Lip Balm,Beauty,2,1139.0,2278.0,1935,343,38,Female,North,2023,4,2023-04
O207364,2023-07-10,C102293,T-Shirt Classic,Clothing,3,1694.0,5082.0,3101,1981,44,Male,East,2023,7,2023-07
O202287,2024-06-07,C100256,Smartwatch Pro,Electronics,1,1498.0,1498.0,1265,233,48,Female,North,2024,6,2024-06
O205033,2024-07-30,C102280,Hoodie Cozy,Clothing,6,1313.0,7878.0,6653,1225,60,Male,Central,2024,7,2024-07
O208361,2023-06-10,C100920,Slim Jeans,Clothing,2,658.0,1316.0,814,502,39,Male,North,2023,6,2023-06
O201918,2023-02-13,C101996,Lip Balm,Beauty,2,1040.0,2080.0,1323,757,58,Male,East,2023,2,2023-02
O208564,2025-01-30,C101070,Sneakers Lite,Clothing,3,1584.0,4752.0,3330,1422,41,Male,North,2025,1,2025-01
O205743,2024-12-01,C101778,Slim Jeans,Clothing,1,513.0,513.0,327,186,49,Male,South,2024,12,2024-12
O205419,2024-08-18,C101013,Hoodie Cozy,Clothing,1,1416.0,1416.0,998,418,33,Male,South,2024,8,2024-08
O209296,2025-06-09,C102355,Yoga Mat,Sports,3,379.0,1137.0,865,272,32,Male,South,2025,6,2025-06
O206377,2024-07-27,C100461,Sneakers Lite,Clothing,2,1138.0,2276.0,1599,677,53,Male,North,2024,7,2024-07
O202054,2024-03-04,C101734,Bluetooth Speaker,Electronics,2,2367.0,4734.0,3831,903,59,Male,South,2024,3,2024-03
O202344,2024-04-03,C100104,Smartwatch Pro,Electronics,1,1107.0,1107.0,895,212,37,Unknown,West,2024,4,2024-04
O209237,2025-08-24,C100575,Throw Pillow,Home,3,349.0,1047.0,674,373,33,Male,South,2025,8,2025-08
O202225,2023-01-07,C102158,Yoga Mat,Sports,4,298.0,1192.0,793,399,52,Male,North,2023,1,2023-01
O209047,2024-05-02,C100700,Yoga Mat,Sports,3,454.0,1362.0,1140,222,32,Male,West,2024,5,2024-05
O201126,2025-01-21,C102273,Hoodie Cozy,Clothing,3,1140.0,3420.0,2406,1014,41,Female,East,2025,1,2025-01
O209054,2025-01-22,C101106,Ceramic Mug,Home,2,1061.0,2122.0,1783,339,46,Female,West,2025,1,2025-01
O204630,2024-11-18,C100644,Bluetooth Speaker,Electronics,1,1495.0,1495.0,1184,311,58,Male,Central,2024,11,2024-11
O209410,2023-08-14,C100178,Hoodie Cozy,Clothing,5,1526.0,7630.0,5123,2507,56,Male,West,2023,8,2023-08
O206974,2023-03-17,C100673,Lip Balm,Beauty,3,960.0,2880.0,2158,722,43,Female,West,2023,3,2023-03
O201322,2024-03-16,C101359,Earbuds X1,Electronics,1,2522.0,2522.0,1847,675,25,Female,South,2024,3,2024-03
O201603,2025-02-01,C100995,Bed Sheet Set,Home,4,481.0,1924.0,1520,404,43,Male,West,2025,2,2025-02
O205549,2024-01-03,C101433,Face Serum,Beauty,1,507.0,507.0,412,95,41,Male,North,2024,1,2024-01
O207472,2025-03-18,C100491,Hoodie Cozy,Clothing,1,890.0,890.0,605,285,53,Female,East,2025,3,2025-03
O209243,2025-04-07,C102268,LED Lamp,Home,2,736.0,1472.0,965,507,28,Female,South,2025,4,2025-04
O208419,2024-03-04,C100938,Face Serum,Beauty,2,580.0,1160.0,749,229,56,Male,Central,2024,3,2024-03
O204439,2024-07-06,C100561,Yoga Mat,Sports,2,297.0,594.0,459,135,58,Female,East,2024,7,2024-07
O209445,2023-09-28,C100672,Water Bottle,Sports,3,1002.0,3006.0,2215,791,60,Male,South,2023,9,2023-09
O209371,2025-06-08,C100113,T-Shirt Classic,Clothing,3,1741.0,5223.0,4194,1029,37,Male,South,2025,6,2025-06
O208897,2025-05-19,C100637,Face Serum,Beauty,2,444.0,888.0,672,216,36,Female,North,2025,5,2025-05
O203728,2023-03-01,C100750,T-Shirt Classic,Clothing,3,1057.0,3171.0,2308,863,18,Male,East,2023,3,2023-03
O201559,2024-09-04,C101939,Slim Jeans,Clothing,3,721.0,2163.0,1700,463,53,Male,North,2024,9,2024-09
O207254,2025-05-01,C100654,Dumbbell 5kg,Sports,3,1119.0,3357.0,2745,612,45,Female,South,2025,5,2025-05
O207605,2024-08-08,C101049,Dumbbell 5kg,Sports,5,1011.0,5055.0,3537,1518,33,Unknown,South,2024,8,2024-08
O206993,2024-02-10,C101106,LED Lamp,Home,3,730.0,2190.0,1711,479,26,Female,West,2024,2,2024-02
O202770,2023-12-07,C101881,Earbuds X1,Electronics,2,2519.0,5038.0,3059,1979,26,Male,North,2023,12,2023-12
O205269,2025-09-06,C102051,Lip Balm,Beauty,3,835.0,2505.0,1599,906,53,Female,North,2025,9,2025-09
O208410,2024-11-09,C102143,Phone Case,Electronics,2,609.0,1218.0,914,304,54,Male,North,2024,11,2024-11
O201354,2023-09-16,C100182,Bed Sheet Set,Home,1,976.0,976.0,634,342,44,Female,West,2023,9,2023-09
O200045,2025-09-02,C101656,Sneakers Lite,Clothing,3,1459.0,4377.0,3509,868,37,Female,West,2025,9,2025-09
O206424,2024-07-24,C100998,Bed Sheet Set,Home,1,833.0,833.0,595,238,33,Female,West,2024,7,2024-07
O200748,2024-07-01,C101075,LED Lamp,Home,3,489.0,1467.0,1205,262,43,Other,South,2024,7,2024-07
O204870,2023-11-23,C102283,Sunscreen SPF50,Beauty,2,676.0,1352.0,850,502,24,Female,West,2023,11,2023-11
O208367,2024-11-22,C101369,Sunscreen SPF50,Beauty,1,542.0,542.0,402,140,36,Male,Central,2024,11,2024-11
O206103,2025-09-14,C101732,Phone Case,Electronics,4,579.0,2316.0,1630,686,38,Male,South,2025,9,2025-09
O204686,2025-07-01,C100504,Yoga Mat,Sports,2,570.0,1140.0,953,187,56,Other,East,2025,7,2025-07
O208066,2023-05-09,C101979,Lip Balm,Beauty,3,1135.0,3405.0,2774,631,58,Male,North,2023,5,2023-05
O209605,2024-02-02,C102228,Water Bottle,Sports,2,919.0,1838.0,1554,284,44,Male,West,2024,2,2024-02
O207733,2023-05-26,C100371,Lip Balm,Beauty,5,871.0,4355.0,4007,773,27,Female,Central,2023,5,2023-05
O205584,2024-08-03,C102031,LED Lamp,Home,2,774.0,1548.0,1167,381,32,Male,South,2024,8,2024-08
O202251,2023-02-15,C102045,Smartwatch Pro,Electronics,4,1008.0,4032.0,2966,1066,42,Female,North,2023,2,2023-02
O203078,2023-03-14,C102386,Sneakers Lite,Clothing,2,1557.0,3114.0,2645,469,34,Male,East,2023,3,2023-03
O204016,2025-03-01,C101520,Lip Balm,Beauty,3,675.0,2025.0,1259,766,29,Male,West,2025,3,2025-03
O207565,2023-10-18,C100777,Phone Case,Electronics,4,725.0,2900.0,1905,995,43,Male,West,2023,10,2023-10
O205638,2025-01-09,C102304,Hoodie Cozy,Clothing,1,1503.0,1503.0,911,592,27,Male,North,2025,1,2025-01
O202405,2024-06-10,C100106,Sunscreen SPF50,Beauty,4,669.0,2676.0,1688,988,22,Male,South,2024,6,2024-06
O205082,2024-12-13,C101681,Portable Charger,Electronics,2,2326.0,4652.0,2877,1775,59,Male,North,2024,12,2024-12
O204201,2024-09-20,C100461,Slim Jeans,Clothing,4,601.0,2404.0,1562,842,27,Female,South,2024,9,2024-09
O204695,2025-06-27,C101477,Sneakers Lite,Clothing,3,1040.0,3120.0,2260,860,58,Female,North,2025,6,2025-06
O206041,2024-01-22,C101319,T-Shirt Classic,Clothing,2,1479.0,2958.0,2385,573,20,Male,South,2024,1,2024-01
O209667,2023-03-12,C100170,Lip Balm,Beauty,2,1115.0,2230.0,1746,484,38,Male,South,2023,3,2023-03
O209602,2025-07-10,C100968,Phone Case,Electronics,2,822.0,1644.0,1305,339,19,Male,East,2025,7,2025-07
O200664,2025-03-12,C101379,Face Serum,Beauty,3,516.0,1548.0,953,595,52,Male,North,2025,3,2025-03
O208857,2023-05-10,C101895,Slim Jeans,Clothing,3,678.0,2034.0,1304,730,56,Female,West,2023,5,2023-05
O204898,2025-07-30,C101924,Slim Jeans,Clothing,2,627.0,1254.0,777,477,52,Male,East,2025,7,2025-07
O207801,2023-07-06,C101964,Ceramic Mug,Home,1,1358.0,1358.0,886,472,18,Female,South,2023,7,2023-07
O209628,2023-03-20,C101647,Sneakers Lite,Clothing,2,1246.0,2492.0,1854,638,48,Female,North,2023,3,2023-03
O205605,2023-07-31,C101615,Earbuds X1,Electronics,1,1278.0,1278.0,937,341,45,Female,South,2023,7,2023-07
O200675,2023-01-16,C101635,Face Serum,Beauty,3,505.0,1515.0,1106,409,27,Male,South,2023,1,2023-01
O209171,2024-09-16,C101184,Ceramic Mug,Home,2,861.0,1722.0,1308,414,46,Male,North,2024,9,2024-09
O203846,2024-02-18,C100071,Earbuds X1,Electronics,3,1923.0,5769.0,4047,1722,22,Female,Central,2024,2,2024-02
O209380,2023-06-03,C100378,Lip Balm,Beauty,1,686.0,686.0,535,151,35,Male,Central,2023,6,2023-06
O201962,2023-09-07,C101124,Sunscreen SPF50,Beauty,2,564.0,1128.0,914,214,57,Female,South,2023,9,2023-09
O201840,2024-04-20,C100310,Bluetooth Speaker,Electronics,5,2520.0,12600.0,10701,1899,29,Female,North,2024,4,2024-04
O204246,2025-08-01,C100651,LED Lamp,Home,4,472.0,1888.0,1471,417,35,Male,North,2025,8,2025-08
O206595,2023-04-24,C100474,Slim Jeans,Clothing,3,774.0,2322.0,1847,475,33,Male,West,2023,4,2023-04
O204716,2023-05-19,C100947,Face Serum,Beauty,1,773.0,773.0,542,231,37,Male,Central,2023,5,2023-05
O208046,2025-05-04,C101012,Smartwatch Pro,Electronics,3,1091.0,3273.0,2324,949,34,Male,East,2025,5,2025-05
O205698,2023-11-09,C101562,LED Lamp,Home,5,810.0,4050.0,3260,790,26,Female,North,2023,11,2023-11
O209251,2024-02-17,C100203,Bed Sheet Set,Home,4,813.0,3252.0,2427,825,18,Female,West,2024,2,2024-02
O202673,2024-01-30,C101620,Bed Sheet Set,Home,2,969.0,1938.0,1643,295,38,Male,West,2024,1,2024-01
O208774,2023-11-25,C102066,Slim Jeans,Clothing,2,805.0,1610.0,1201,409,48,Female,West,2023,11,2023-11
O206252,2023-06-24,C102402,Face Serum,Beauty,3,378.0,1134.0,733,401,31,Female,South,2023,6,2023-06
O208127,2025-02-18,C101546,Sunscreen SPF50,Beauty,1,432.0,432.0,346,86,28,Female,West,2025,2,2025-02
O200411,2023-06-10,C100749,Bed Sheet Set,Home,3,485.0,1455.0,912,543,31,Female,West,2023,6,2023-06
O200613,2023-04-06,C102290,Dumbbell 5kg,Sports,5,1216.0,6080.0,4626,1454,55,Female,South,2023,4,2023-04
O203464,2024-10-06,C101259,Throw Pillow,Home,3,600.0,1800.0,1326,474,38,Male,North,2024,10,2024-10
O205244,2023-08-02,C102228,Smartwatch Pro,Electronics,3,1459.0,4377.0,3525,852,36,Male,South,2023,8,2023-08
O201430,2024-11-21,C100163,Slim Jeans,Clothing,2,791.0,1582.0,1092,490,47,Female,North,2024,11,2024-11
O209601,2025-02-03,C100391,Lip Balm,Beauty,3,1107.0,3321.0,2182,1139,34,Unknown,Central,2025,2,2025-02
O209872,2024-08-06,C101686,Slim Jeans,Clothing,2,517.0,1034.0,869,165,48,Female,North,2024,8,2024-08
O203889,2024-10-16,C100180,Smartwatch Pro,Electronics,2,1635.0,3270.0,2271,999,31,Male,South,2024,10,2024-10
O202362,2024-01-22,C100316,Yoga Mat,Sports,2,410.0,820.0,536,284,24,Female,West,2024,1,2024-01
O207649,2023-09-19,C100455,Earbuds X1,Electronics,3,2034.0,6102.0,4511,1591,37,Male,West,2023,9,2023-09
O201417,2024-07-27,C101415,Phone Case,Electronics,2,494.0,988.0,743,245,24,Female,East,2024,7,2024-07
O206755,2023-06-28,C102246,Throw Pillow,Home,3,611.0,1833.0,1374,459,31,Male,East,2023,6,2023-06
O200604,2023-05-07,C100959,Slim Jeans,Clothing,1,695.0,695.0,461,234,19,Male,West,2023,5,2023-05
O201272,2023-11-16,C100285,Portable Charger,Electronics,4,1996.0,7984.0,5756,2228,23,Male,North,2023,11,2023-11
O204022,2024-12-09,C100154,Hoodie Cozy,Clothing,3,1349.0,4047.0,3194,1474,52,Female,East,2024,12,2024-12
O206409,2025-05-18,C100151,Ceramic Mug,Home,3,996.0,2988.0,2066,922,56,Male,East,2025,5,2025-05
O206604,2023-12-21,C100738,Bluetooth Speaker,Electronics,2,1754.0,3508.0,2401,1107,26,Male,North,2023,12,2023-12
O205804,2023-05-20,C101100,Phone Case,Electronics,2,519.0,1038.0,670,368,44,Male,East,2023,5,2023-05
O200247,2024-12-10,C101850,Lip Balm,Beauty,3,984.0,2952.0,1990,962,43,Male,North,2024,12,2024-12
O208256,2024-11-03,C100660,Slim Jeans,Clothing,2,798.0,1596.0,1144,452,48,Female,South,2024,11,2024-11
O201982,2024-05-04,C101875,Smartwatch Pro,Electronics,2,1500.0,3000.0,2003,997,24,Female,West,2024,5,2024-05
O203007,2024-10-25,C102305,Earbuds X1,Electronics,1,2334.0,2334.0,1837,497,30,Male,North,2024,10,2024-10
O205365,2024-05-06,C101503,Throw Pillow,Home,2,607.0,1214.0,904,310,30,Other,West,2024,5,2024-05
O200199,2025-06-18,C100573,Throw Pillow,Home,3,680.0,2040.0,1670,370,42,Male,East,2025,6,2025-06
